Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:35:42        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:35:43        all      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:43          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:43          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:43          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:43          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:43          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

01:35:42       proc/s   cswch/s
01:35:43         0.00    238.00
Average:         0.00    238.00

01:35:42         INTR    intr/s
01:35:43          sum    162.00
01:35:43            0      0.00
01:35:43            1      0.00
01:35:43            2      9.00
01:35:43            3      0.00
01:35:43            4      0.00
01:35:43            5      0.00
01:35:43            6      0.00
01:35:43            7      0.00
01:35:43            8      0.00
01:35:43            9      0.00
01:35:43           10      0.00
01:35:43           11     87.00
01:35:43           12      0.00
01:35:43           13      2.00
01:35:43           14      0.00
01:35:43           15      0.00
01:35:43           16      0.00
01:35:43           17     63.00
01:35:43           18      0.00
01:35:43           19      1.00
01:35:43           20      0.00
01:35:43           21      0.00
01:35:43           22      0.00
01:35:43           23      0.00
01:35:43           24      0.00
01:35:43           25      0.00
01:35:43           26      0.00
01:35:43           27      0.00
01:35:43           28      0.00
01:35:43           29      0.00
01:35:43           30      0.00
01:35:43           31      0.00
01:35:43           32      0.00
01:35:43           33      0.00
01:35:43           34      0.00
01:35:43           35      0.00
01:35:43           36      0.00
01:35:43           37      0.00
01:35:43           38      0.00
01:35:43           39      0.00
01:35:43           40      0.00
01:35:43           41      0.00
01:35:43           42      0.00
01:35:43           43      0.00
01:35:43           44      0.00
01:35:43           45      0.00
01:35:43           46      0.00
01:35:43           47      0.00
01:35:43           48      0.00
01:35:43           49      0.00
01:35:43           50      0.00
01:35:43           51      0.00
01:35:43           52      0.00
01:35:43           53      0.00
01:35:43           54      0.00
01:35:43           55      0.00
01:35:43           56      0.00
01:35:43           57      0.00
01:35:43           58      0.00
01:35:43           59      0.00
01:35:43           60      0.00
01:35:43           61      0.00
01:35:43           62      0.00
01:35:43           63      0.00
Average:          sum    162.00
Average:            0      0.00
Average:            1      0.00
Average:            2      9.00
Average:            3      0.00
Average:            4      0.00
Average:            5      0.00
Average:            6      0.00
Average:            7      0.00
Average:            8      0.00
Average:            9      0.00
Average:           10      0.00
Average:           11     87.00
Average:           12      0.00
Average:           13      2.00
Average:           14      0.00
Average:           15      0.00
Average:           16      0.00
Average:           17     63.00
Average:           18      0.00
Average:           19      1.00
Average:           20      0.00
Average:           21      0.00
Average:           22      0.00
Average:           23      0.00
Average:           24      0.00
Average:           25      0.00
Average:           26      0.00
Average:           27      0.00
Average:           28      0.00
Average:           29      0.00
Average:           30      0.00
Average:           31      0.00
Average:           32      0.00
Average:           33      0.00
Average:           34      0.00
Average:           35      0.00
Average:           36      0.00
Average:           37      0.00
Average:           38      0.00
Average:           39      0.00
Average:           40      0.00
Average:           41      0.00
Average:           42      0.00
Average:           43      0.00
Average:           44      0.00
Average:           45      0.00
Average:           46      0.00
Average:           47      0.00
Average:           48      0.00
Average:           49      0.00
Average:           50      0.00
Average:           51      0.00
Average:           52      0.00
Average:           53      0.00
